FSA,POSTAL_CODE,PLACE_NAME,PROV,AREA_TYPE,LATITUDE,LONGITUDE
B0W,B0W3N0,Upper Port La Tour,NS,Rural,43.512731,-65.382133
B0W,B0W3P0,Wedgeport,NS,Rural,43.721842,-65.975976
B0W,B0W3R0,West Head,NS,Rural,43.446421,-65.63641
B0W,B0W3S0,West Pubnico,NS,Rural,43.614493,-65.802918
B0W,B0W3T0,Weymouth,NS,Rural,44.338324,-65.875315
B1A,B1A0A1,Glace Bay,NS,Urban,46.084252,-60.108202
B1A,B1A0A2,Glace Bay,NS,Urban,46.084252,-60.108202
B1A,B1A0A3,NA,NS,Urban,46.1876947,-59.9549819
B1A,B1A1A1,Glace Bay,NS,Urban,46.179448,-59.94768
B1A,B1A1A2,Glace Bay,NS,Urban,46.18712,-59.940267
B1A,B1A1A3,Glace Bay,NS,Urban,46.186854,-59.940184
B1A,B1A1A4,Glace Bay,NS,Urban,46.186912,-59.939678
B1A,B1A1A5,Glace Bay,NS,Urban,46.187164,-59.939776
B1A,B1A1A6,Glace Bay,NS,Urban,46.183896,-59.944685
B1A,B1A1A7,Glace Bay,NS,Urban,46.18394,-59.945056
B1A,B1A1A8,Glace Bay,NS,Urban,46.184489,-59.94544
B1A,B1A1A9,Glace Bay,NS,Urban,46.187714,-59.940774
B1A,B1A1B1,Glace Bay,NS,Urban,46.187501,-59.940622
B1A,B1A1B2,Glace Bay,NS,Urban,46.18800485,-59.94084261
B1A,B1A1B3,Glace Bay,NS,Urban,46.18807063,-59.94075217
B1A,B1A1B4,Glace Bay,NS,Urban,46.18837871,-59.9427773
B1A,B1A1B5,Glace Bay,NS,Urban,46.18841021,-59.94273362
B1A,B1A1B6,Glace Bay,NS,Urban,46.18821849,-59.94299658
B1A,B1A1B7,Glace Bay,NS,Urban,46.18712614,-59.94446367
B1A,B1A1B8,Glace Bay,NS,Urban,46.18623092,-59.94566555
B1A,B1A1B9,Glace Bay,NS,Urban,46.1854221,-59.94674671
B1A,B1A1C1,Glace Bay,NS,Urban,46.18510612,-59.94719091
B1A,B1A1C2,Glace Bay,NS,Urban,46.18472649,-59.94776382
B1A,B1A1C3,Glace Bay,NS,Urban,46.18350109,-59.94977334
B1A,B1A1C4,Glace Bay,NS,Urban,46.18218821,-59.95181604
B1A,B1A1C5,Glace Bay,NS,Urban,46.191444,-59.941146
B1A,B1A1C6,Glace Bay,NS,Urban,46.191444,-59.941146
B1A,B1A1C7,Glace Bay,NS,Urban,46.18917916,-59.94450262
B1A,B1A1C8,Glace Bay,NS,Urban,46.18888697,-59.9448828
B1A,B1A1C9,Glace Bay,NS,Urban,46.189263,-59.94439263
B1A,B1A1E1,Glace Bay,NS,Urban,46.1807807,-59.95382906
B1A,B1A1E2,Glace Bay,NS,Urban,46.190159,-59.945747
B1A,B1A1E3,Glace Bay,NS,Urban,46.190419,-59.94584
B1A,B1A1E4,Glace Bay,NS,Urban,46.19106334,-59.94745907
B1A,B1A1E5,Glace Bay,NS,Urban,46.19120934,-59.9472691
B1A,B1A1E6,Glace Bay,NS,Urban,46.18429702,-59.95632424
B1A,B1A1E7,Glace Bay,NS,Urban,46.18536457,-59.9548945
B1A,B1A1E8,Glace Bay,NS,Urban,46.18481523,-59.95560371
B1A,B1A1E9,Glace Bay,NS,Urban,46.184138,-59.956309
B1A,B1A1G1,Glace Bay,NS,Urban,46.18652841,-59.95338383
B1A,B1A1G2,Glace Bay,NS,Urban,46.18758196,-59.95201619
B1A,B1A1G3,Glace Bay,NS,Urban,46.17365395,-59.95319139
B1A,B1A1G4,Glace Bay,NS,Urban,46.17625442,-59.95809018
B1A,B1A1G5,Glace Bay,NS,Urban,46.176396,-59.95772
B1A,B1A1G6,Glace Bay,NS,Urban,46.175125,-59.960671
B1A,B1A1G7,Glace Bay,NS,Urban,46.174916,-59.960513
B1A,B1A1G8,Glace Bay,NS,Urban,46.174357,-59.966029
B1A,B1A1G9,Glace Bay,NS,Urban,46.174087,-59.966022
B1A,B1A1H1,Glace Bay,NS,Urban,46.180506,-59.95691453
B1A,B1A1H2,Glace Bay,NS,Urban,46.18059044,-59.95734891
B1A,B1A1H3,Glace Bay,NS,Urban,46.18153676,-59.95615348
B1A,B1A1H4,Glace Bay,NS,Urban,46.18085997,-59.95749414
B1A,B1A1H5,Glace Bay,NS,Urban,46.181142,-59.963085
B1A,B1A1H6,Glace Bay,NS,Urban,46.18153928,-59.96254174
B1A,B1A1H7,Glace Bay,NS,Urban,46.18182181,-59.96179892
B1A,B1A1H8,Glace Bay,NS,Urban,46.181942,-59.961317
B1A,B1A1H9,Glace Bay,NS,Urban,46.183166,-59.960004
B1A,B1A1J1,Glace Bay,NS,Urban,46.182463,-59.960933
B1A,B1A1J2,Glace Bay,NS,Urban,46.183166,-59.960004
B1A,B1A1J3,Glace Bay,NS,Urban,46.183166,-59.960004
B1A,B1A1J4,Glace Bay,NS,Urban,46.183166,-59.960004
B1A,B1A1J5,Glace Bay,NS,Urban,46.18516498,-59.95745996
B1A,B1A1J6,Glace Bay,NS,Urban,46.18535517,-59.95720582
B1A,B1A1J7,Glace Bay,NS,Urban,46.18588,-59.956523
B1A,B1A1J8,Glace Bay,NS,Urban,46.18562926,-59.95683956
B1A,B1A1J9,Glace Bay,NS,Urban,46.18377524,-59.96656669
B1A,B1A1K1,Glace Bay,NS,Urban,46.18634548,-59.95594495
B1A,B1A1K2,Glace Bay,NS,Urban,46.18957703,-59.95661878
B1A,B1A1K3,Glace Bay,NS,Urban,46.18983357,-59.95637401
B1A,B1A1K4,Glace Bay,NS,Urban,46.19100225,-59.95525899
B1A,B1A1K5,Glace Bay,NS,Urban,46.19062497,-59.95559501
B1A,B1A1K6,Glace Bay,NS,Urban,46.1905738,-59.95564774
B1A,B1A1K7,Glace Bay,NS,Urban,46.191402,-59.956473
B1A,B1A1K8,Glace Bay,NS,Urban,46.189945,-59.955934
B1A,B1A1K9,Glace Bay,NS,Urban,46.183665,-59.937605
B1A,B1A1L1,Glace Bay,NS,Urban,46.18983544,-59.95637842
B1A,B1A1L2,Glace Bay,NS,Urban,46.18880627,-59.95754138
B1A,B1A1L3,Glace Bay,NS,Urban,46.18830227,-59.95821491
B1A,B1A1L4,Glace Bay,NS,Urban,46.18788857,-59.95874547
B1A,B1A1L5,Glace Bay,NS,Urban,46.18685,-59.959656
B1A,B1A1L6,Glace Bay,NS,Urban,46.18680593,-59.96006035
B1A,B1A1L7,Glace Bay,NS,Urban,46.18560017,-59.96129103
B1A,B1A1L8,Glace Bay,NS,Urban,46.18483251,-59.96173854
B1A,B1A1L9,Glace Bay,NS,Urban,46.183352,-59.963933
B1A,B1A1M1,Glace Bay,NS,Urban,46.183937,-59.96132
B1A,B1A1M2,Glace Bay,NS,Urban,46.18259588,-59.96278617
B1A,B1A1M3,Glace Bay,NS,Urban,46.18423446,-59.9620693
B1A,B1A1M4,Glace Bay,NS,Urban,46.180274,-59.961736
B1A,B1A1M5,Glace Bay,NS,Urban,46.18079438,-59.96349941
B1A,B1A1M6,Glace Bay,NS,Urban,46.18058635,-59.96361017
B1A,B1A1M7,Glace Bay,NS,Urban,46.17916302,-59.96445475
B1A,B1A1M8,Glace Bay,NS,Urban,46.178447,-59.964722
B1A,B1A1M9,Glace Bay,NS,Urban,46.17841033,-59.96498306
B1A,B1A1N1,Glace Bay,NS,Urban,46.17398,-59.966389
B1A,B1A1N2,Glace Bay,NS,Urban,46.191309,-59.948402
B1A,B1A1N3,Glace Bay,NS,Urban,46.194431,-59.944424
B1A,B1A1N4,Glace Bay,NS,Urban,46.191889,-59.948926
B1A,B1A1N5,Glace Bay,NS,Urban,46.196654,-59.942941
B1A,B1A1N6,Glace Bay,NS,Urban,46.19535058,-59.94458732
B1A,B1A1N7,Glace Bay,NS,Urban,46.19379209,-59.94811597
B1A,B1A1N8,Glace Bay,NS,Urban,46.19338897,-59.94856258
B1A,B1A1N9,Glace Bay,NS,Urban,46.191989,-59.95048
B1A,B1A1P1,Glace Bay,NS,Urban,46.192133,-59.950691
B1A,B1A1P2,Glace Bay,NS,Urban,46.192142,-59.951042
B1A,B1A1P3,Glace Bay,NS,Urban,46.192354,-59.951196
B1A,B1A1P4,Glace Bay,NS,Urban,46.188043,-59.95327
B1A,B1A1P5,Glace Bay,NS,Urban,46.18926667,-59.95271902
B1A,B1A1P6,Glace Bay,NS,Urban,46.19126,-59.951896
B1A,B1A1P7,Glace Bay,NS,Urban,46.187398,-59.954502
B1A,B1A1P8,Glace Bay,NS,Urban,46.18762,-59.954645
B1A,B1A1P9,Glace Bay,NS,Urban,46.190924,-59.952247
B1A,B1A1R1,Glace Bay,NS,Urban,46.191187,-59.952191
B1A,B1A1R2,Glace Bay,NS,Urban,46.19327,-59.953254
B1A,B1A1R3,Glace Bay,NS,Urban,46.193038,-59.952758
B1A,B1A1R4,Glace Bay,NS,Urban,46.19333293,-59.95095429
B1A,B1A1R5,Glace Bay,NS,Urban,46.19478824,-59.94885483
B1A,B1A1R6,Glace Bay,NS,Urban,46.19390053,-59.94972224
B1A,B1A1R7,Glace Bay,NS,Urban,46.19495927,-59.94879594
B1A,B1A1R8,Glace Bay,NS,Urban,46.19586009,-59.94850394
B1A,B1A1R9,Glace Bay,NS,Urban,46.19579995,-59.94852341
B1A,B1A1S1,Glace Bay,NS,Urban,46.193426,-59.953732
B1A,B1A1S2,Glace Bay,NS,Urban,46.193144,-59.953677
B1A,B1A1S3,Glace Bay,NS,Urban,46.19657871,-59.94789849
B1A,B1A1S4,Glace Bay,NS,Urban,46.19658163,-59.94798338
B1A,B1A1S5,Glace Bay,NS,Urban,46.19593728,-59.94813949
B1A,B1A1S6,Glace Bay,NS,Urban,46.19592292,-59.94803098
B1A,B1A1S7,Glace Bay,NS,Urban,46.19483788,-59.94870411
B1A,B1A1S8,Glace Bay,NS,Urban,46.19479365,-59.94858726
B1A,B1A1S9,Glace Bay,NS,Urban,46.19431883,-59.94902413
B1A,B1A1T1,Glace Bay,NS,Urban,46.19405546,-59.94857005
B1A,B1A1T2,Glace Bay,NS,Urban,46.19374612,-59.95028647
B1A,B1A1T3,Glace Bay,NS,Urban,46.19433122,-59.95076247
B1A,B1A1T4,Glace Bay,NS,Urban,46.19373384,-59.95161083
B1A,B1A1T5,Glace Bay,NS,Urban,46.19338114,-59.95120312
B1A,B1A1T6,Glace Bay,NS,Urban,46.192936,-59.953647
B1A,B1A1T7,Glace Bay,NS,Urban,46.193181,-59.95354
B1A,B1A1T8,Glace Bay,NS,Urban,46.192278,-59.951831
B1A,B1A1T9,Glace Bay,NS,Urban,46.192167,-59.95157
B1A,B1A1V2,Glace Bay,NS,Urban,46.192008,-59.95039
B1A,B1A1V3,Glace Bay,NS,Urban,46.191553999999996,-59.9492
B1A,B1A1V4,Glace Bay,NS,Urban,46.191195,-59.948186
B1A,B1A1V5,Glace Bay,NS,Urban,46.190948,-59.94749
B1A,B1A1V6,Glace Bay,NS,Urban,46.190663,-59.947497
B1A,B1A1V7,Glace Bay,NS,Urban,46.190205,-59.945602
B1A,B1A1V8,Glace Bay,NS,Urban,46.189223,-59.943645
B1A,B1A1V9,Glace Bay,NS,Urban,46.189304,-59.943134
B1A,B1A1W1,Glace Bay,NS,Urban,46.188379,-59.941836
B1A,B1A1W2,Glace Bay,NS,Urban,46.18797,-59.940758
B1A,B1A1W3,Glace Bay,NS,Urban,46.187476,-59.94055
B1A,B1A1W4,Glace Bay,NS,Urban,46.18683,-59.939634
B1A,B1A1W5,Glace Bay,NS,Urban,46.185944,-59.939418
B1A,B1A1W6,Glace Bay,NS,Urban,46.18536,-59.938789
B1A,B1A1W7,Glace Bay,NS,Urban,46.18893067,-59.94452102
B1A,B1A1W8,Glace Bay,NS,Urban,46.18889026,-59.94442023
B1A,B1A1W9,Glace Bay,NS,Urban,46.19093064,-59.95488696
B1A,B1A1X1,Glace Bay,NS,Urban,46.19094635,-59.954916
B1A,B1A1X2,Glace Bay,NS,Urban,46.18691962,-59.94391477
B1A,B1A1X3,Glace Bay,NS,Urban,46.18712977,-59.94427518
B1A,B1A1X4,Glace Bay,NS,Urban,46.18585495,-59.94477047
B1A,B1A1X5,Glace Bay,NS,Urban,46.18591829,-59.94488547
B1A,B1A1X6,Glace Bay,NS,Urban,46.179448,-59.947687
B1A,B1A1X7,Glace Bay,NS,Urban,46.19065685,-59.95581551
B1A,B1A1X8,Glace Bay,NS,Urban,46.19078141,-59.95606717
B1A,B1A1X9,Glace Bay,NS,Urban,46.19031845,-59.95487052
B1A,B1A1Y1,Glace Bay,NS,Urban,46.19013961,-59.95453464
B1A,B1A1Y2,Glace Bay,NS,Urban,46.18448,-59.945245
B1A,B1A1Y3,Glace Bay,NS,Urban,46.18448,-59.945245
B1A,B1A1Y4,Glace Bay,NS,Urban,46.18448,-59.945245
B1A,B1A1Y5,Glace Bay,NS,Urban,46.16725797,-60.18890951
B1A,B1A1Y6,Glace Bay,NS,Urban,46.16776029,-60.1887874
B1A,B1A1Y7,Glace Bay,NS,Urban,46.184062,-59.944596
B1A,B1A1Y8,Glace Bay,NS,Urban,46.183912,-59.943441
B1A,B1A1Y9,Glace Bay,NS,Urban,46.190642510000004,-59.9563777
B1A,B1A1Z1,Glace Bay,NS,Urban,46.19077664,-59.95652546
B1A,B1A1Z2,Glace Bay,NS,Urban,46.189684,-59.954363
B1A,B1A1Z3,Glace Bay,NS,Urban,46.19015623,-59.95600361
B1A,B1A1Z4,Glace Bay,NS,Urban,46.19024452,-59.95691879
B1A,B1A1Z5,Glace Bay,NS,Urban,46.190222,-59.956521
B1A,B1A1Z6,Glace Bay,NS,Urban,46.18937428,-59.95878432
B1A,B1A1Z7,Glace Bay,NS,Urban,46.18900766,-59.95791506
B1A,B1A1Z8,Glace Bay,NS,Urban,46.18863555,-59.95858474
B1A,B1A1Z9,Glace Bay,NS,Urban,46.1885181,-59.95842815
B1A,B1A2A1,Glace Bay,NS,Urban,46.188081,-59.953371
B1A,B1A2A2,Glace Bay,NS,Urban,46.18789,-59.95368
B1A,B1A2A3,Glace Bay,NS,Urban,46.188414,-59.954604
B1A,B1A2A4,Glace Bay,NS,Urban,46.18454508,-59.947513
B1A,B1A2A5,Glace Bay,NS,Urban,46.18469625,-59.94772201
B1A,B1A2A6,Glace Bay,NS,Urban,46.1879293,-59.95836444
B1A,B1A2A7,Glace Bay,NS,Urban,46.18799022,-59.9584575
B1A,B1A2A8,Glace Bay,NS,Urban,46.18579333,-59.95562731
B1A,B1A2A9,Glace Bay,NS,Urban,46.18604712,-59.95606103
B1A,B1A2B1,Glace Bay,NS,Urban,46.18590018,-59.95548745
B1A,B1A2B2,Glace Bay,NS,Urban,46.18527312,-59.95629888
B1A,B1A2B3,Glace Bay,NS,Urban,46.18522224,-59.95622164
B1A,B1A2B4,Glace Bay,NS,Urban,46.18684531,-59.95914383
B1A,B1A2B5,Glace Bay,NS,Urban,46.18693395,-59.95929329
B1A,B1A2B6,Glace Bay,NS,Urban,46.18452534,-59.95515405
B1A,B1A2B7,Glace Bay,NS,Urban,46.1823577,-59.981105
B1A,B1A2B8,Glace Bay,NS,Urban,46.18096789,-59.9880068
B1A,B1A2B9,Glace Bay,NS,Urban,46.18469276,-59.95745593
B1A,B1A2C1,Glace Bay,NS,Urban,46.18471462,-59.95749022
B1A,B1A2C2,Glace Bay,NS,Urban,46.18167255,-59.95635513
B1A,B1A2C3,Glace Bay,NS,Urban,46.18266777,-59.9588872
B1A,B1A2C4,Glace Bay,NS,Urban,46.194169,-59.983353
B1A,B1A2C5,Glace Bay,NS,Urban,46.18298482,-59.95937999
B1A,B1A2C6,Glace Bay,NS,Urban,46.18305009,-59.95946643
B1A,B1A2C7,Glace Bay,NS,Urban,46.182595,-59.958855
B1A,B1A2C8,Glace Bay,NS,Urban,46.18253238,-59.95876197
B1A,B1A2C9,Glace Bay,NS,Urban,46.18192983,-59.95906688
B1A,B1A2E1,Glace Bay,NS,Urban,46.18265849,-59.95894779
B1A,B1A2E2,Glace Bay,NS,Urban,46.18208456,-59.96037256
B1A,B1A2E3,Glace Bay,NS,Urban,46.18047,-59.958253
B1A,B1A2E4,Glace Bay,NS,Urban,46.18413003,-59.96134727
B1A,B1A2E5,Glace Bay,NS,Urban,46.18344719,-59.96039571
B1A,B1A2E6,Glace Bay,NS,Urban,46.183938,-59.96132
B1A,B1A2E7,Glace Bay,NS,Urban,46.1833036,-59.96208727
B1A,B1A2E8,Glace Bay,NS,Urban,46.15915353,-60.18765173
B1A,B1A2E9,Glace Bay,NS,Urban,46.18531474,-59.96157372
B1A,B1A2G1,Glace Bay,NS,Urban,46.18482474,-59.96203241
B1A,B1A2G2,Glace Bay,NS,Urban,46.183353,-59.963933
B1A,B1A2G3,Glace Bay,NS,Urban,46.183354,-59.963933
B1A,B1A2G4,Glace Bay,NS,Urban,46.18175412,-59.96131789
B1A,B1A2G5,Glace Bay,NS,Urban,46.18159225,-59.96108446
B1A,B1A2G6,Glace Bay,NS,Urban,46.18140167,-59.96236066
B1A,B1A2G7,Glace Bay,NS,Urban,46.18043841,-59.96109312
B1A,B1A2G8,Glace Bay,NS,Urban,46.17905228,-59.96092428
B1A,B1A2G9,Glace Bay,NS,Urban,46.17900298,-59.9608514
B1A,B1A2H1,Glace Bay,NS,Urban,46.17650321,-59.95719975
B1A,B1A2H2,Glace Bay,NS,Urban,46.17698101,-59.95787196
B1A,B1A2H3,Glace Bay,NS,Urban,46.180645,-59.950827
B1A,B1A2H4,Glace Bay,NS,Urban,46.17938098,-59.96462194
B1A,B1A2H5,Glace Bay,NS,Urban,46.17937977,-59.9642526
B1A,B1A2H6,Glace Bay,NS,Urban,46.17885955,-59.96453006
B1A,B1A2H7,Glace Bay,NS,Urban,46.17864276,-59.96421299
B1A,B1A2H8,Glace Bay,NS,Urban,46.177753,-59.965045
B1A,B1A2H9,Glace Bay,NS,Urban,46.177978,-59.964907
B1A,B1A2J1,Glace Bay,NS,Urban,46.175922,-59.962347
B1A,B1A2J2,Glace Bay,NS,Urban,46.174891,-59.960401
B1A,B1A2J3,Glace Bay,NS,Urban,46.17705887,-59.96559187
B1A,B1A2J4,Glace Bay,NS,Urban,46.17580254,-59.96386869
B1A,B1A2J5,Glace Bay,NS,Urban,46.19397657,-59.95460477
B1A,B1A2J6,Glace Bay,NS,Urban,46.191402,-59.95647
B1A,B1A2J7,Glace Bay,NS,Urban,46.193689,-59.955089
B1A,B1A2J8,Glace Bay,NS,Urban,46.19168518,-59.96116414
B1A,B1A2J9,Glace Bay,NS,Urban,46.189516,-59.960675
B1A,B1A2K1,Glace Bay,NS,Urban,46.188418,-59.962122
B1A,B1A2K2,Glace Bay,NS,Urban,46.167331,-60.183854
B1A,B1A2K3,Glace Bay,NS,Urban,46.189759,-59.960353
B1A,B1A2K4,Glace Bay,NS,Urban,46.18771103,-59.9629902
B1A,B1A2K5,Glace Bay,NS,Urban,46.1937429,-59.9561191
B1A,B1A2K6,Glace Bay,NS,Urban,46.19378223,-59.95606058
B1A,B1A2K7,Glace Bay,NS,Urban,46.189906,-59.961665000000004
B1A,B1A2K8,Glace Bay,NS,Urban,46.18879,-59.963144
B1A,B1A2K9,Glace Bay,NS,Urban,46.188575,-59.962994
B1A,B1A2L1,Glace Bay,NS,Urban,46.194044,-59.955341
B1A,B1A2L2,Glace Bay,NS,Urban,46.193521,-59.956672
B1A,B1A2L3,Glace Bay,NS,Urban,46.192495,-59.958174
B1A,B1A2L4,Glace Bay,NS,Urban,46.192276,-59.958029
B1A,B1A2L5,Glace Bay,NS,Urban,46.19482924,-59.95495094
B1A,B1A2L6,Glace Bay,NS,Urban,46.19486343,-59.95487855
B1A,B1A2L7,Glace Bay,NS,Urban,46.195376,-59.953884
B1A,B1A2L8,Glace Bay,NS,Urban,46.19488,-59.955885
B1A,B1A2L9,Glace Bay,NS,Urban,46.195091,-59.956042
B1A,B1A2M1,Glace Bay,NS,Urban,46.19456955,-59.95655891
B1A,B1A2M2,Glace Bay,NS,Urban,46.19451559,-59.95663173
B1A,B1A2M3,Glace Bay,NS,Urban,46.1934364,-59.95808805
B1A,B1A2M4,Glace Bay,NS,Urban,46.19290547,-59.95877881
B1A,B1A2M5,Glace Bay,NS,Urban,46.19244365,-59.95937404
B1A,B1A2M6,Glace Bay,NS,Urban,46.192952,-59.95871975
B1A,B1A2M7,Glace Bay,NS,Urban,46.19171319,-59.96033738
B1A,B1A2M8,Glace Bay,NS,Urban,46.19092186,-59.96138101
B1A,B1A2M9,Glace Bay,NS,Urban,46.19046533,-59.9619831
B1A,B1A2N1,Glace Bay,NS,Urban,46.1901914,-59.96234435
B1A,B1A2N2,Glace Bay,NS,Urban,46.1897653,-59.96290631
B1A,B1A2N3,Glace Bay,NS,Urban,46.18915757,-59.96367411
B1A,B1A2N4,Glace Bay,NS,Urban,46.18903725,-59.96384209
B1A,B1A2N5,Glace Bay,NS,Urban,46.18852637,-59.96455148
B1A,B1A2N6,Glace Bay,NS,Urban,46.187695,-59.965698
B1A,B1A2N7,Glace Bay,NS,Urban,46.187374,-59.965903
B1A,B1A2N8,Glace Bay,NS,Urban,46.187286,-59.966411
B1A,B1A2N9,Glace Bay,NS,Urban,46.19664,-59.955975
B1A,B1A2P1,Glace Bay,NS,Urban,46.19614067,-59.9548288
B1A,B1A2P2,Glace Bay,NS,Urban,46.195534,-59.956678
B1A,B1A2P3,Glace Bay,NS,Urban,46.195597,-59.95777
B1A,B1A2P4,Glace Bay,NS,Urban,46.194166,-59.958464
B1A,B1A2P5,Glace Bay,NS,Urban,46.19604082,-59.95799947
B1A,B1A2P6,Glace Bay,NS,Urban,46.19631908,-59.95762106
B1A,B1A2P7,Glace Bay,NS,Urban,46.19469232,-59.9598333
B1A,B1A2P8,Glace Bay,NS,Urban,46.19416463,-59.96055079
B1A,B1A2P9,Glace Bay,NS,Urban,46.19361908,-59.96122781
B1A,B1A2R1,Glace Bay,NS,Urban,46.188623,-59.966849
B1A,B1A2R2,Glace Bay,NS,Urban,46.192596,-59.962398
B1A,B1A2R3,Glace Bay,NS,Urban,46.19171661,-59.96332229
B1A,B1A2R4,Glace Bay,NS,Urban,46.191318,-59.963767
B1A,B1A2R5,Glace Bay,NS,Urban,46.190865,-59.964235
B1A,B1A2R6,Glace Bay,NS,Urban,46.19028525,-59.96480983
B1A,B1A2R7,Glace Bay,NS,Urban,46.18939491,-59.96548568
B1A,B1A2R8,Glace Bay,NS,Urban,46.188152,-59.96619866
B1A,B1A2R9,Glace Bay,NS,Urban,46.17952934,-59.96954884
B1A,B1A2S1,Glace Bay,NS,Urban,46.1793176,-59.97218551
B1A,B1A2S2,Glace Bay,NS,Urban,46.17955,-59.9721786
B1A,B1A2S3,Glace Bay,NS,Urban,46.180281,-59.981532
B1A,B1A2S4,Glace Bay,NS,Urban,46.17718553,-59.97223249
B1A,B1A2S5,Glace Bay,NS,Urban,46.17815529,-59.97223297
B1A,B1A2S6,Glace Bay,NS,Urban,46.17854278,-59.972215
B1A,B1A2S7,Glace Bay,NS,Urban,46.17844591,-59.97221949
B1A,B1A2S8,Glace Bay,NS,Urban,46.17764141,-59.97484059
B1A,B1A2S9,Glace Bay,NS,Urban,46.188014,-59.967664
B1A,B1A2T1,Glace Bay,NS,Urban,46.191073,-59.967489
B1A,B1A2T2,Glace Bay,NS,Urban,46.189848,-59.966306
B1A,B1A2T3,Glace Bay,NS,Urban,46.189944,-59.966172
B1A,B1A2T4,Glace Bay,NS,Urban,46.189334,-59.967015
B1A,B1A2T5,Glace Bay,NS,Urban,46.189281,-59.967085
B1A,B1A2T6,Glace Bay,NS,Urban,46.18872549,-59.96782675
B1A,B1A2T7,Glace Bay,NS,Urban,46.180732,-59.973314
B1A,B1A2T8,Glace Bay,NS,Urban,46.1872801,-59.96968628
B1A,B1A2T9,Glace Bay,NS,Urban,46.1859952,-59.97137149
B1A,B1A2V1,Glace Bay,NS,Urban,46.184475,-59.973222
B1A,B1A2V2,Glace Bay,NS,Urban,46.18286546,-59.97419746
B1A,B1A2V3,Glace Bay,NS,Urban,46.18066443,-59.97481725
B1A,B1A2V4,Glace Bay,NS,Urban,46.1795,-59.975134
B1A,B1A2V5,Glace Bay,NS,Urban,46.179234,-59.975079
B1A,B1A2V6,Glace Bay,NS,Urban,46.17838831,-59.9774542
B1A,B1A2V7,Glace Bay,NS,Urban,46.178397,-59.977676
B1A,B1A2V8,Glace Bay,NS,Urban,46.17616952,-59.98108416
B1A,B1A2V9,Glace Bay,NS,Urban,46.17536786,-59.98265928
B1A,B1A2W1,Glace Bay,NS,Urban,46.17793112,-59.98400638
B1A,B1A2W2,Glace Bay,NS,Urban,46.17708188,-59.98509278
B1A,B1A2W3,Glace Bay,NS,Urban,46.17694941,-59.98525721
B1A,B1A2W4,Glace Bay,NS,Urban,46.18518668,-59.97423202
B1A,B1A2W5,Glace Bay,NS,Urban,46.1810497,-59.97497087
B1A,B1A2W6,Glace Bay,NS,Urban,46.19679869,-59.95962954
B1A,B1A2W7,Glace Bay,NS,Urban,46.184459,-60.022607
B1A,B1A2W8,Glace Bay,NS,Urban,46.19541593,-59.96233948
B1A,B1A2W9,Glace Bay,NS,Urban,46.19647722,-59.95988868
B1A,B1A2X1,Glace Bay,NS,Urban,46.19511279,-59.96262054
B1A,B1A2X2,Glace Bay,NS,Urban,46.19141034,-59.96573507
B1A,B1A2X3,Glace Bay,NS,Urban,46.19114332,-59.96608863
B1A,B1A2X4,Glace Bay,NS,Urban,46.18973265,-59.96780844
B1A,B1A2X5,Glace Bay,NS,Urban,46.1896648,-59.96790086
B1A,B1A2X6,Glace Bay,NS,Urban,46.19019705,-59.96850164
B1A,B1A2X7,Glace Bay,NS,Urban,46.18997634,-59.96879916
B1A,B1A2X8,Glace Bay,NS,Urban,46.19263007,-59.9685836
B1A,B1A2X9,Glace Bay,NS,Urban,46.19091853,-59.97048505
B1A,B1A2Y1,Glace Bay,NS,Urban,46.19311971,-59.9650956
B1A,B1A2Y2,Glace Bay,NS,Urban,46.191374,-59.968467
B1A,B1A2Y3,Glace Bay,NS,Urban,46.19159,-59.968617
B1A,B1A2Y4,Glace Bay,NS,Urban,46.191828,-59.967896
B1A,B1A2Y5,Glace Bay,NS,Urban,46.18921147,-59.99214478
B1A,B1A2Y6,Glace Bay,NS,Urban,46.18930027,-59.99217358
B1A,B1A2Y7,Glace Bay,NS,Urban,46.18895233,-59.9942535
B1A,B1A2Y8,Glace Bay,NS,Urban,46.18882921,-59.99422899
B1A,B1A2Y9,Glace Bay,NS,Urban,46.18599053,-59.99823709
B1A,B1A2Z1,Glace Bay,NS,Urban,46.18864754,-59.99790582
B1A,B1A2Z2,Glace Bay,NS,Urban,46.18360944,-59.99913993
B1A,B1A2Z3,Glace Bay,NS,Urban,46.184921,-60.001608
B1A,B1A2Z4,Glace Bay,NS,Urban,46.18695621,-60.00060765
B1A,B1A2Z5,Glace Bay,NS,Urban,46.18742917,-60.00102857
B1A,B1A2Z6,Glace Bay,NS,Urban,46.18625002,-59.99997594
B1A,B1A2Z7,Glace Bay,NS,Urban,46.19664808,-59.96266085
B1A,B1A2Z8,Glace Bay,NS,Urban,46.19665106,-59.96266155
B1A,B1A2Z9,Glace Bay,NS,Urban,46.19446,-59.965656
B1A,B1A3A1,Glace Bay,NS,Urban,46.194507,-59.966372
B1A,B1A3A2,Glace Bay,NS,Urban,46.195008,-59.965633
B1A,B1A3A3,Glace Bay,NS,Urban,46.1941553,-59.96969403
B1A,B1A3A4,Glace Bay,NS,Urban,46.19299536,-59.96988096
B1A,B1A3A5,Glace Bay,NS,Urban,46.19244438,-59.97137266
B1A,B1A3A6,Glace Bay,NS,Urban,46.19270026,-59.9713
B1A,B1A3A7,Glace Bay,NS,Urban,46.19612996,-59.96863197
